t test_acc train_acc W_norm W_2_norm b_norm b_2_norm Z_2_norm time
3522 8.6440e-01 8.8647e-01 1.5293e+01 7.0261e+00 6.5386e+00 2.8918e-01 4.8890e+04 1.7949e+02
3523 8.6400e-01 8.8623e-01 1.5284e+01 7.0287e+00 6.5390e+00 3.1394e-01 4.8896e+04 1.7954e+02
3524 8.6380e-01 8.8635e-01 1.5282e+01 7.0304e+00 6.5425e+00 3.7523e-01 4.8899e+04 1.7959e+02
3525 8.6360e-01 8.8653e-01 1.5280e+01 7.0315e+00 6.5461e+00 3.7918e-01 4.8898e+04 1.7964e+02
3526 8.6360e-01 8.8655e-01 1.5284e+01 7.0319e+00 6.5480e+00 3.9912e-01 4.8902e+04 1.7969e+02
3527 8.6300e-01 8.8635e-01 1.5286e+01 7.0322e+00 6.5502e+00 4.1865e-01 4.8906e+04 1.7974e+02
3528 8.6320e-01 8.8645e-01 1.5285e+01 7.0293e+00 6.5589e+00 4.5014e-01 4.8915e+04 1.7979e+02
3529 8.6360e-01 8.8633e-01 1.5281e+01 7.0295e+00 6.5661e+00 4.8794e-01 4.8926e+04 1.7984e+02
3530 8.6320e-01 8.8620e-01 1.5283e+01 7.0281e+00 6.5601e+00 3.7380e-01 4.8921e+04 1.7988e+02
3531 8.6300e-01 8.8637e-01 1.5283e+01 7.0244e+00 6.5649e+00 4.1334e-01 4.8943e+04 1.7993e+02
3532 8.6300e-01 8.8620e-01 1.5287e+01 7.0234e+00 6.5673e+00 3.4595e-01 4.8950e+04 1.7998e+02
3533 8.6320e-01 8.8613e-01 1.5288e+01 7.0195e+00 6.5690e+00 2.6574e-01 4.8946e+04 1.8003e+02
3534 8.6300e-01 8.8610e-01 1.5295e+01 7.0195e+00 6.5681e+00 3.3423e-01 4.8938e+04 1.8007e+02
3535 8.6300e-01 8.8610e-01 1.5304e+01 7.0194e+00 6.5681e+00 3.8527e-01 4.8942e+04 1.8012e+02
3536 8.6240e-01 8.8607e-01 1.5306e+01 7.0160e+00 6.5656e+00 3.8853e-01 4.8957e+04 1.8017e+02
3537 8.6280e-01 8.8612e-01 1.5313e+01 7.0131e+00 6.5685e+00 4.4711e-01 4.8966e+04 1.8022e+02
3538 8.6340e-01 8.8598e-01 1.5310e+01 7.0115e+00 6.5605e+00 4.9006e-01 4.8980e+04 1.8027e+02
3539 8.6300e-01 8.8592e-01 1.5311e+01 7.0105e+00 6.5600e+00 5.2340e-01 4.8998e+04 1.8032e+02
3540 8.6220e-01 8.8570e-01 1.5317e+01 7.0096e+00 6.5605e+00 4.8880e-01 4.8990e+04 1.8037e+02
3541 8.6300e-01 8.8572e-01 1.5311e+01 7.0098e+00 6.5628e+00 3.8623e-01 4.8979e+04 1.8041e+02
3542 8.6300e-01 8.8582e-01 1.5305e+01 7.0100e+00 6.5659e+00 3.3918e-01 4.9002e+04 1.8046e+02
3543 8.6320e-01 8.8597e-01 1.5309e+01 7.0118e+00 6.5566e+00 3.3996e-01 4.8979e+04 1.8051e+02
3544 8.6360e-01 8.8617e-01 1.5308e+01 7.0107e+00 6.5607e+00 3.2582e-01 4.8990e+04 1.8056e+02
3545 8.6400e-01 8.8597e-01 1.5307e+01 7.0095e+00 6.5610e+00 1.9893e-01 4.8980e+04 1.8061e+02
3546 8.6360e-01 8.8615e-01 1.5307e+01 7.0055e+00 6.5682e+00 3.2381e-01 4.8983e+04 1.8066e+02
3547 8.6300e-01 8.8628e-01 1.5310e+01 7.0069e+00 6.5738e+00 3.0273e-01 4.8996e+04 1.8070e+02
3548 8.6240e-01 8.8600e-01 1.5314e+01 7.0080e+00 6.5669e+00 2.4278e-01 4.8993e+04 1.8075e+02
3549 8.6260e-01 8.8615e-01 1.5321e+01 7.0109e+00 6.5775e+00 2.7514e-01 4.8988e+04 1.8080e+02
3550 8.6360e-01 8.8610e-01 1.5315e+01 7.0156e+00 6.5783e+00 3.0101e-01 4.8987e+04 1.8085e+02
3551 8.6360e-01 8.8625e-01 1.5310e+01 7.0137e+00 6.5875e+00 2.8476e-01 4.9000e+04 1.8090e+02
3552 8.6380e-01 8.8638e-01 1.5311e+01 7.0155e+00 6.5844e+00 2.7322e-01 4.8995e+04 1.8095e+02
3553 8.6420e-01 8.8607e-01 1.5313e+01 7.0129e+00 6.5838e+00 3.2034e-01 4.8998e+04 1.8100e+02
3554 8.6480e-01 8.8587e-01 1.5318e+01 7.0158e+00 6.5871e+00 2.5006e-01 4.9008e+04 1.8105e+02
3555 8.6500e-01 8.8600e-01 1.5322e+01 7.0163e+00 6.5777e+00 1.8799e-01 4.8996e+04 1.8109e+02
3556 8.6400e-01 8.8607e-01 1.5324e+01 7.0145e+00 6.5724e+00 1.7612e-01 4.8997e+04 1.8114e+02
3557 8.6360e-01 8.8597e-01 1.5333e+01 7.0089e+00 6.5763e+00 2.0024e-01 4.9003e+04 1.8119e+02
3558 8.6380e-01 8.8620e-01 1.5336e+01 7.0106e+00 6.5733e+00 1.7391e-01 4.9005e+04 1.8124e+02
3559 8.6400e-01 8.8605e-01 1.5334e+01 7.0139e+00 6.5723e+00 1.8375e-01 4.8992e+04 1.8129e+02
3560 8.6360e-01 8.8613e-01 1.5338e+01 7.0152e+00 6.5734e+00 1.7949e-01 4.8993e+04 1.8134e+02
3561 8.6360e-01 8.8597e-01 1.5338e+01 7.0144e+00 6.5663e+00 2.1108e-01 4.9007e+04 1.8139e+02
3562 8.6340e-01 8.8603e-01 1.5343e+01 7.0160e+00 6.5658e+00 2.6582e-01 4.9008e+04 1.8144e+02
3563 8.6340e-01 8.8613e-01 1.5345e+01 7.0185e+00 6.5707e+00 2.8788e-01 4.9027e+04 1.8149e+02
3564 8.6300e-01 8.8615e-01 1.5343e+01 7.0176e+00 6.5677e+00 2.8384e-01 4.9029e+04 1.8153e+02
3565 8.6420e-01 8.8613e-01 1.5346e+01 7.0205e+00 6.5643e+00 2.4069e-01 4.9040e+04 1.8158e+02
3566 8.6460e-01 8.8598e-01 1.5349e+01 7.0195e+00 6.5652e+00 2.9514e-01 4.9028e+04 1.8163e+02
3567 8.6400e-01 8.8615e-01 1.5349e+01 7.0171e+00 6.5590e+00 2.8953e-01 4.9030e+04 1.8168e+02
3568 8.6380e-01 8.8607e-01 1.5347e+01 7.0128e+00 6.5546e+00 3.5203e-01 4.9040e+04 1.8173e+02
3569 8.6380e-01 8.8622e-01 1.5344e+01 7.0115e+00 6.5550e+00 3.7328e-01 4.9053e+04 1.8178e+02
3570 8.6480e-01 8.8617e-01 1.5344e+01 7.0112e+00 6.5495e+00 3.7837e-01 4.9058e+04 1.8183e+02
3571 8.6360e-01 8.8612e-01 1.5353e+01 7.0117e+00 6.5500e+00 2.7978e-01 4.9037e+04 1.8187e+02
3572 8.6460e-01 8.8615e-01 1.5356e+01 7.0119e+00 6.5534e+00 2.6032e-01 4.9039e+04 1.8192e+02
3573 8.6440e-01 8.8620e-01 1.5351e+01 7.0098e+00 6.5586e+00 2.9847e-01 4.9044e+04 1.8197e+02
3574 8.6400e-01 8.8620e-01 1.5350e+01 7.0070e+00 6.5645e+00 3.3108e-01 4.9046e+04 1.8202e+02
3575 8.6380e-01 8.8618e-01 1.5349e+01 7.0066e+00 6.5638e+00 2.6598e-01 4.9044e+04 1.8207e+02
3576 8.6380e-01 8.8648e-01 1.5350e+01 7.0042e+00 6.5612e+00 2.7835e-01 4.9048e+04 1.8212e+02
3577 8.6380e-01 8.8650e-01 1.5353e+01 7.0053e+00 6.5645e+00 3.1662e-01 4.9060e+04 1.8217e+02
3578 8.6340e-01 8.8648e-01 1.5356e+01 7.0044e+00 6.5600e+00 2.7316e-01 4.9081e+04 1.8221e+02
3579 8.6360e-01 8.8648e-01 1.5359e+01 7.0045e+00 6.5566e+00 2.3770e-01 4.9069e+04 1.8226e+02
3580 8.6360e-01 8.8655e-01 1.5358e+01 7.0090e+00 6.5586e+00 3.1107e-01 4.9056e+04 1.8231e+02
3581 8.6380e-01 8.8655e-01 1.5362e+01 7.0095e+00 6.5513e+00 3.6567e-01 4.9065e+04 1.8236e+02
3582 8.6420e-01 8.8637e-01 1.5363e+01 7.0102e+00 6.5518e+00 3.3605e-01 4.9074e+04 1.8241e+02
3583 8.6420e-01 8.8677e-01 1.5364e+01 7.0065e+00 6.5563e+00 3.9481e-01 4.9089e+04 1.8246e+02
3584 8.6460e-01 8.8667e-01 1.5365e+01 7.0035e+00 6.5511e+00 4.9329e-01 4.9075e+04 1.8251e+02
3585 8.6420e-01 8.8653e-01 1.5369e+01 7.0061e+00 6.5492e+00 4.0387e-01 4.9075e+04 1.8255e+02
3586 8.6480e-01 8.8678e-01 1.5370e+01 7.0059e+00 6.5587e+00 4.9802e-01 4.9078e+04 1.8260e+02
3587 8.6440e-01 8.8675e-01 1.5371e+01 7.0085e+00 6.5625e+00 5.4727e-01 4.9095e+04 1.8265e+02
3588 8.6360e-01 8.8693e-01 1.5375e+01 7.0037e+00 6.5632e+00 5.6685e-01 4.9091e+04 1.8270e+02
3589 8.6360e-01 8.8677e-01 1.5375e+01 7.0022e+00 6.5609e+00 5.4731e-01 4.9105e+04 1.8275e+02
3590 8.6320e-01 8.8665e-01 1.5378e+01 7.0056e+00 6.5587e+00 5.8497e-01 4.9107e+04 1.8280e+02
3591 8.6340e-01 8.8667e-01 1.5379e+01 7.0020e+00 6.5535e+00 5.2830e-01 4.9117e+04 1.8284e+02
3592 8.6360e-01 8.8675e-01 1.5384e+01 7.0001e+00 6.5527e+00 4.7324e-01 4.9120e+04 1.8289e+02
3593 8.6400e-01 8.8692e-01 1.5387e+01 7.0047e+00 6.5554e+00 3.7815e-01 4.9123e+04 1.8294e+02
3594 8.6400e-01 8.8690e-01 1.5386e+01 7.0059e+00 6.5583e+00 3.3611e-01 4.9114e+04 1.8299e+02
3595 8.6400e-01 8.8672e-01 1.5389e+01 7.0022e+00 6.5588e+00 4.2761e-01 4.9141e+04 1.8304e+02
3596 8.6400e-01 8.8700e-01 1.5390e+01 7.0055e+00 6.5523e+00 3.6539e-01 4.9139e+04 1.8309e+02
3597 8.6440e-01 8.8695e-01 1.5392e+01 7.0081e+00 6.5554e+00 3.0098e-01 4.9149e+04 1.8313e+02
3598 8.6480e-01 8.8712e-01 1.5396e+01 7.0092e+00 6.5575e+00 3.4706e-01 4.9144e+04 1.8318e+02
3599 8.6480e-01 8.8735e-01 1.5393e+01 7.0126e+00 6.5567e+00 3.7502e-01 4.9149e+04 1.8323e+02
3600 8.6520e-01 8.8735e-01 1.5392e+01 7.0135e+00 6.5556e+00 4.1948e-01 4.9141e+04 1.8328e+02
3601 8.6440e-01 8.8753e-01 1.5397e+01 7.0147e+00 6.5553e+00 4.1603e-01 4.9147e+04 1.8333e+02
3602 8.6440e-01 8.8727e-01 1.5395e+01 7.0164e+00 6.5554e+00 2.9345e-01 4.9152e+04 1.8337e+02
3603 8.6420e-01 8.8753e-01 1.5399e+01 7.0179e+00 6.5481e+00 3.5042e-01 4.9144e+04 1.8342e+02
3604 8.6440e-01 8.8697e-01 1.5404e+01 7.0204e+00 6.5502e+00 3.4115e-01 4.9164e+04 1.8347e+02
3605 8.6420e-01 8.8707e-01 1.5401e+01 7.0190e+00 6.5540e+00 3.4269e-01 4.9165e+04 1.8352e+02
3606 8.6380e-01 8.8730e-01 1.5401e+01 7.0200e+00 6.5555e+00 3.0723e-01 4.9163e+04 1.8357e+02
3607 8.6400e-01 8.8735e-01 1.5398e+01 7.0168e+00 6.5538e+00 3.7349e-01 4.9178e+04 1.8362e+02
3608 8.6380e-01 8.8713e-01 1.5398e+01 7.0157e+00 6.5509e+00 2.8706e-01 4.9165e+04 1.8366e+02
3609 8.6440e-01 8.8700e-01 1.5394e+01 7.0166e+00 6.5463e+00 2.8079e-01 4.9150e+04 1.8371e+02
3610 8.6420e-01 8.8695e-01 1.5403e+01 7.0139e+00 6.5502e+00 3.6984e-01 4.9163e+04 1.8376e+02
3611 8.6440e-01 8.8722e-01 1.5398e+01 7.0197e+00 6.5485e+00 3.5779e-01 4.9166e+04 1.8381e+02
3612 8.6460e-01 8.8702e-01 1.5407e+01 7.0198e+00 6.5547e+00 4.2881e-01 4.9166e+04 1.8386e+02
3613 8.6460e-01 8.8718e-01 1.5408e+01 7.0235e+00 6.5572e+00 5.0225e-01 4.9165e+04 1.8391e+02
3614 8.6460e-01 8.8703e-01 1.5411e+01 7.0230e+00 6.5514e+00 4.3873e-01 4.9170e+04 1.8395e+02
3615 8.6420e-01 8.8723e-01 1.5412e+01 7.0202e+00 6.5553e+00 4.9373e-01 4.9178e+04 1.8400e+02
3616 8.6340e-01 8.8690e-01 1.5411e+01 7.0233e+00 6.5561e+00 4.6083e-01 4.9180e+04 1.8405e+02
3617 8.6280e-01 8.8677e-01 1.5414e+01 7.0219e+00 6.5620e+00 5.0992e-01 4.9182e+04 1.8410e+02
3618 8.6320e-01 8.8677e-01 1.5412e+01 7.0209e+00 6.5758e+00 5.6397e-01 4.9186e+04 1.8415e+02
3619 8.6300e-01 8.8670e-01 1.5416e+01 7.0201e+00 6.5836e+00 5.0644e-01 4.9194e+04 1.8420e+02
3620 8.6280e-01 8.8658e-01 1.5420e+01 7.0234e+00 6.5856e+00 5.7904e-01 4.9193e+04 1.8425e+02
3621 8.6300e-01 8.8668e-01 1.5416e+01 7.0213e+00 6.5908e+00 5.5719e-01 4.9201e+04 1.8430e+02
3622 8.6320e-01 8.8683e-01 1.5416e+01 7.0211e+00 6.5904e+00 4.7234e-01 4.9194e+04 1.8435e+02
3623 8.6380e-01 8.8702e-01 1.5414e+01 7.0202e+00 6.5975e+00 4.7117e-01 4.9197e+04 1.8439e+02
3624 8.6300e-01 8.8688e-01 1.5417e+01 7.0201e+00 6.5935e+00 4.9835e-01 4.9208e+04 1.8444e+02
3625 8.6360e-01 8.8695e-01 1.5415e+01 7.0165e+00 6.6003e+00 4.7510e-01 4.9207e+04 1.8449e+02
3626 8.6360e-01 8.8708e-01 1.5418e+01 7.0174e+00 6.6050e+00 5.0858e-01 4.9210e+04 1.8454e+02
3627 8.6360e-01 8.8698e-01 1.5415e+01 7.0190e+00 6.5951e+00 4.4901e-01 4.9208e+04 1.8459e+02
3628 8.6380e-01 8.8693e-01 1.5413e+01 7.0111e+00 6.5870e+00 5.2081e-01 4.9195e+04 1.8464e+02
3629 8.6400e-01 8.8683e-01 1.5413e+01 7.0112e+00 6.5890e+00 4.4847e-01 4.9197e+04 1.8469e+02
3630 8.6400e-01 8.8700e-01 1.5419e+01 7.0147e+00 6.5952e+00 4.4601e-01 4.9205e+04 1.8473e+02
3631 8.6440e-01 8.8702e-01 1.5420e+01 7.0160e+00 6.5979e+00 3.3996e-01 4.9216e+04 1.8478e+02
3632 8.6460e-01 8.8698e-01 1.5417e+01 7.0170e+00 6.5925e+00 3.2271e-01 4.9219e+04 1.8483e+02
3633 8.6440e-01 8.8702e-01 1.5411e+01 7.0186e+00 6.6025e+00 2.9237e-01 4.9226e+04 1.8488e+02
3634 8.6400e-01 8.8698e-01 1.5413e+01 7.0207e+00 6.6142e+00 2.5763e-01 4.9226e+04 1.8493e+02
3635 8.6440e-01 8.8678e-01 1.5408e+01 7.0205e+00 6.6131e+00 2.9362e-01 4.9218e+04 1.8498e+02
3636 8.6480e-01 8.8678e-01 1.5410e+01 7.0216e+00 6.6072e+00 2.9416e-01 4.9213e+04 1.8502e+02
3637 8.6520e-01 8.8695e-01 1.5411e+01 7.0185e+00 6.6070e+00 3.7019e-01 4.9217e+04 1.8507e+02
3638 8.6520e-01 8.8683e-01 1.5404e+01 7.0175e+00 6.6062e+00 2.8593e-01 4.9214e+04 1.8512e+02
3639 8.6460e-01 8.8683e-01 1.5401e+01 7.0138e+00 6.6107e+00 3.6102e-01 4.9224e+04 1.8517e+02
3640 8.6380e-01 8.8707e-01 1.5396e+01 7.0170e+00 6.6127e+00 3.1590e-01 4.9227e+04 1.8522e+02
3641 8.6380e-01 8.8712e-01 1.5394e+01 7.0191e+00 6.6068e+00 2.4941e-01 4.9216e+04 1.8527e+02
3642 8.6360e-01 8.8712e-01 1.5392e+01 7.0144e+00 6.5999e+00 2.8051e-01 4.9229e+04 1.8531e+02
3643 8.6340e-01 8.8693e-01 1.5394e+01 7.0183e+00 6.6001e+00 3.0292e-01 4.9229e+04 1.8536e+02
3644 8.6340e-01 8.8713e-01 1.5394e+01 7.0136e+00 6.6037e+00 3.1776e-01 4.9242e+04 1.8541e+02
3645 8.6200e-01 8.8692e-01 1.5392e+01 7.0107e+00 6.5974e+00 3.0581e-01 4.9245e+04 1.8546e+02
3646 8.6280e-01 8.8692e-01 1.5389e+01 7.0088e+00 6.6003e+00 3.4404e-01 4.9215e+04 1.8551e+02
3647 8.6260e-01 8.8723e-01 1.5393e+01 7.0069e+00 6.6029e+00 3.7451e-01 4.9238e+04 1.8556e+02
3648 8.6220e-01 8.8720e-01 1.5394e+01 7.0074e+00 6.6055e+00 3.5223e-01 4.9227e+04 1.8561e+02
3649 8.6320e-01 8.8707e-01 1.5391e+01 7.0076e+00 6.6056e+00 4.0674e-01 4.9233e+04 1.8565e+02
3650 8.6380e-01 8.8732e-01 1.5395e+01 7.0079e+00 6.6042e+00 4.7756e-01 4.9225e+04 1.8570e+02
3651 8.6300e-01 8.8727e-01 1.5396e+01 7.0023e+00 6.5999e+00 4.2219e-01 4.9244e+04 1.8575e+02
3652 8.6300e-01 8.8698e-01 1.5396e+01 7.0052e+00 6.6060e+00 3.4903e-01 4.9240e+04 1.8580e+02
3653 8.6260e-01 8.8718e-01 1.5392e+01 7.0041e+00 6.6055e+00 3.0281e-01 4.9248e+04 1.8585e+02
3654 8.6360e-01 8.8717e-01 1.5395e+01 7.0047e+00 6.6047e+00 3.6820e-01 4.9250e+04 1.8590e+02
3655 8.6320e-01 8.8710e-01 1.5399e+01 7.0002e+00 6.6144e+00 3.7327e-01 4.9228e+04 1.8595e+02
3656 8.6300e-01 8.8715e-01 1.5398e+01 6.9931e+00 6.6080e+00 3.6944e-01 4.9269e+04 1.8600e+02
3657 8.6300e-01 8.8708e-01 1.5403e+01 6.9949e+00 6.6126e+00 3.7297e-01 4.9263e+04 1.8605e+02
3658 8.6360e-01 8.8732e-01 1.5407e+01 6.9974e+00 6.6168e+00 3.7553e-01 4.9250e+04 1.8609e+02
3659 8.6320e-01 8.8730e-01 1.5414e+01 6.9993e+00 6.6096e+00 4.0999e-01 4.9259e+04 1.8614e+02
3660 8.6300e-01 8.8718e-01 1.5422e+01 7.0032e+00 6.6169e+00 5.4518e-01 4.9260e+04 1.8619e+02
3661 8.6260e-01 8.8727e-01 1.5423e+01 7.0039e+00 6.6110e+00 5.6051e-01 4.9278e+04 1.8624e+02
3662 8.6220e-01 8.8732e-01 1.5421e+01 7.0019e+00 6.6106e+00 5.7280e-01 4.9247e+04 1.8629e+02
3663 8.6240e-01 8.8713e-01 1.5420e+01 6.9996e+00 6.6051e+00 5.4199e-01 4.9254e+04 1.8634e+02
3664 8.6200e-01 8.8720e-01 1.5418e+01 7.0030e+00 6.6076e+00 5.3148e-01 4.9280e+04 1.8639e+02
3665 8.6240e-01 8.8715e-01 1.5416e+01 7.0020e+00 6.6137e+00 5.0148e-01 4.9284e+04 1.8643e+02
3666 8.6260e-01 8.8705e-01 1.5412e+01 7.0053e+00 6.6084e+00 5.1692e-01 4.9285e+04 1.8648e+02
3667 8.6400e-01 8.8728e-01 1.5418e+01 7.0002e+00 6.6083e+00 4.3954e-01 4.9271e+04 1.8653e+02
3668 8.6340e-01 8.8718e-01 1.5420e+01 6.9979e+00 6.6042e+00 4.3307e-01 4.9266e+04 1.8658e+02
3669 8.6320e-01 8.8712e-01 1.5420e+01 6.9992e+00 6.6045e+00 3.5011e-01 4.9280e+04 1.8663e+02
3670 8.6360e-01 8.8698e-01 1.5419e+01 6.9984e+00 6.6120e+00 4.0720e-01 4.9294e+04 1.8667e+02
3671 8.6400e-01 8.8713e-01 1.5421e+01 7.0004e+00 6.6176e+00 3.6281e-01 4.9304e+04 1.8672e+02
3672 8.6240e-01 8.8720e-01 1.5424e+01 6.9957e+00 6.6127e+00 4.3877e-01 4.9301e+04 1.8677e+02
3673 8.6380e-01 8.8733e-01 1.5421e+01 6.9936e+00 6.6158e+00 4.6724e-01 4.9307e+04 1.8682e+02
3674 8.6440e-01 8.8733e-01 1.5418e+01 6.9979e+00 6.6138e+00 4.6526e-01 4.9300e+04 1.8687e+02
3675 8.6340e-01 8.8742e-01 1.5423e+01 6.9979e+00 6.6141e+00 4.0019e-01 4.9312e+04 1.8692e+02
3676 8.6380e-01 8.8730e-01 1.5418e+01 6.9965e+00 6.6124e+00 3.3979e-01 4.9316e+04 1.8697e+02
3677 8.6320e-01 8.8698e-01 1.5419e+01 6.9959e+00 6.6093e+00 3.8671e-01 4.9318e+04 1.8701e+02
3678 8.6300e-01 8.8682e-01 1.5417e+01 6.9950e+00 6.6116e+00 4.2190e-01 4.9333e+04 1.8706e+02
3679 8.6300e-01 8.8672e-01 1.5421e+01 6.9943e+00 6.6123e+00 3.2394e-01 4.9331e+04 1.8711e+02
3680 8.6240e-01 8.8650e-01 1.5417e+01 6.9983e+00 6.6081e+00 3.3580e-01 4.9323e+04 1.8716e+02
3681 8.6360e-01 8.8668e-01 1.5425e+01 6.9986e+00 6.5996e+00 2.8479e-01 4.9332e+04 1.8721e+02
3682 8.6320e-01 8.8648e-01 1.5422e+01 7.0038e+00 6.6034e+00 3.0613e-01 4.9315e+04 1.8725e+02
3683 8.6360e-01 8.8640e-01 1.5421e+01 7.0034e+00 6.6025e+00 3.0065e-01 4.9326e+04 1.8730e+02
3684 8.6240e-01 8.8632e-01 1.5421e+01 7.0032e+00 6.6023e+00 3.9867e-01 4.9326e+04 1.8735e+02
3685 8.6200e-01 8.8635e-01 1.5419e+01 7.0036e+00 6.6051e+00 3.3440e-01 4.9323e+04 1.8740e+02
3686 8.6240e-01 8.8622e-01 1.5423e+01 7.0090e+00 6.6034e+00 3.4975e-01 4.9337e+04 1.8745e+02
3687 8.6220e-01 8.8630e-01 1.5424e+01 7.0076e+00 6.6017e+00 3.5971e-01 4.9319e+04 1.8750e+02
3688 8.6240e-01 8.8633e-01 1.5433e+01 7.0067e+00 6.5963e+00 4.0649e-01 4.9331e+04 1.8755e+02
3689 8.6220e-01 8.8637e-01 1.5434e+01 7.0080e+00 6.5954e+00 3.6219e-01 4.9346e+04 1.8760e+02
3690 8.6340e-01 8.8660e-01 1.5434e+01 7.0123e+00 6.5841e+00 2.5341e-01 4.9344e+04 1.8764e+02
3691 8.6260e-01 8.8650e-01 1.5438e+01 7.0129e+00 6.5825e+00 2.9260e-01 4.9348e+04 1.8769e+02
3692 8.6320e-01 8.8657e-01 1.5443e+01 7.0120e+00 6.5859e+00 3.2606e-01 4.9346e+04 1.8774e+02
3693 8.6320e-01 8.8670e-01 1.5448e+01 7.0131e+00 6.5803e+00 3.7071e-01 4.9347e+04 1.8779e+02
3694 8.6320e-01 8.8650e-01 1.5453e+01 7.0136e+00 6.5780e+00 4.0490e-01 4.9336e+04 1.8784e+02
3695 8.6260e-01 8.8663e-01 1.5457e+01 7.0159e+00 6.5820e+00 5.0778e-01 4.9337e+04 1.8789e+02
3696 8.6240e-01 8.8658e-01 1.5463e+01 7.0223e+00 6.5842e+00 6.1164e-01 4.9341e+04 1.8794e+02
3697 8.6220e-01 8.8672e-01 1.5463e+01 7.0252e+00 6.5895e+00 5.7384e-01 4.9359e+04 1.8799e+02
3698 8.6240e-01 8.8680e-01 1.5459e+01 7.0259e+00 6.5903e+00 5.5929e-01 4.9360e+04 1.8804e+02
3699 8.6200e-01 8.8652e-01 1.5461e+01 7.0286e+00 6.5856e+00 5.2719e-01 4.9384e+04 1.8808e+02
3700 8.6320e-01 8.8657e-01 1.5462e+01 7.0265e+00 6.5861e+00 4.9201e-01 4.9379e+04 1.8813e+02
3701 8.6120e-01 8.8655e-01 1.5457e+01 7.0277e+00 6.5896e+00 5.4745e-01 4.9374e+04 1.8818e+02
3702 8.6220e-01 8.8672e-01 1.5451e+01 7.0314e+00 6.5864e+00 4.3832e-01 4.9364e+04 1.8823e+02
3703 8.6260e-01 8.8670e-01 1.5457e+01 7.0317e+00 6.5917e+00 4.2852e-01 4.9380e+04 1.8828e+02
3704 8.6260e-01 8.8665e-01 1.5463e+01 7.0356e+00 6.5926e+00 4.6431e-01 4.9384e+04 1.8833e+02
3705 8.6300e-01 8.8673e-01 1.5464e+01 7.0334e+00 6.5885e+00 4.2594e-01 4.9375e+04 1.8838e+02
3706 8.6200e-01 8.8677e-01 1.5459e+01 7.0379e+00 6.5900e+00 4.2560e-01 4.9391e+04 1.8842e+02
3707 8.6260e-01 8.8688e-01 1.5470e+01 7.0376e+00 6.5875e+00 4.4582e-01 4.9392e+04 1.8847e+02
3708 8.6340e-01 8.8690e-01 1.5468e+01 7.0432e+00 6.5894e+00 4.5418e-01 4.9406e+04 1.8852e+02
3709 8.6460e-01 8.8723e-01 1.5468e+01 7.0399e+00 6.5883e+00 4.8325e-01 4.9403e+04 1.8857e+02
3710 8.6420e-01 8.8712e-01 1.5468e+01 7.0425e+00 6.5884e+00 4.6327e-01 4.9390e+04 1.8862e+02
3711 8.6380e-01 8.8698e-01 1.5473e+01 7.0455e+00 6.5892e+00 4.6724e-01 4.9401e+04 1.8867e+02
3712 8.6440e-01 8.8708e-01 1.5476e+01 7.0437e+00 6.5944e+00 3.9882e-01 4.9402e+04 1.8872e+02
3713 8.6400e-01 8.8703e-01 1.5470e+01 7.0418e+00 6.6007e+00 5.1007e-01 4.9404e+04 1.8877e+02
3714 8.6500e-01 8.8722e-01 1.5470e+01 7.0406e+00 6.6082e+00 4.7560e-01 4.9423e+04 1.8882e+02
3715 8.6440e-01 8.8698e-01 1.5466e+01 7.0411e+00 6.6092e+00 3.9719e-01 4.9421e+04 1.8886e+02
3716 8.6440e-01 8.8715e-01 1.5466e+01 7.0409e+00 6.6100e+00 3.9880e-01 4.9403e+04 1.8891e+02
3717 8.6480e-01 8.8727e-01 1.5473e+01 7.0401e+00 6.6142e+00 3.9783e-01 4.9404e+04 1.8896e+02
3718 8.6500e-01 8.8720e-01 1.5475e+01 7.0411e+00 6.6143e+00 3.9677e-01 4.9405e+04 1.8901e+02
3719 8.6480e-01 8.8725e-01 1.5469e+01 7.0426e+00 6.6057e+00 4.0885e-01 4.9404e+04 1.8906e+02
3720 8.6480e-01 8.8723e-01 1.5472e+01 7.0422e+00 6.6083e+00 5.0304e-01 4.9415e+04 1.8911e+02
3721 8.6500e-01 8.8727e-01 1.5472e+01 7.0448e+00 6.6090e+00 4.7203e-01 4.9400e+04 1.8915e+02
3722 8.6500e-01 8.8717e-01 1.5471e+01 7.0433e+00 6.6075e+00 5.0498e-01 4.9418e+04 1.8920e+02
3723 8.6520e-01 8.8710e-01 1.5472e+01 7.0418e+00 6.6020e+00 4.9039e-01 4.9401e+04 1.8925e+02
3724 8.6480e-01 8.8725e-01 1.5473e+01 7.0415e+00 6.6077e+00 4.5370e-01 4.9421e+04 1.8930e+02
3725 8.6460e-01 8.8725e-01 1.5473e+01 7.0453e+00 6.6039e+00 4.2850e-01 4.9426e+04 1.8935e+02
3726 8.6420e-01 8.8715e-01 1.5479e+01 7.0447e+00 6.6038e+00 3.8433e-01 4.9421e+04 1.8940e+02
3727 8.6400e-01 8.8708e-01 1.5479e+01 7.0442e+00 6.6098e+00 3.4737e-01 4.9421e+04 1.8944e+02
3728 8.6300e-01 8.8723e-01 1.5477e+01 7.0457e+00 6.6143e+00 3.7210e-01 4.9433e+04 1.8949e+02
3729 8.6360e-01 8.8722e-01 1.5481e+01 7.0466e+00 6.6183e+00 3.7186e-01 4.9429e+04 1.8954e+02
