t test_loss train_loss W_norm W_2_norm b_norm b_2_norm time
4331 1.0340e-01 8.1950e-02 3.7363e+00 5.3616e+00 7.6195e-02 5.0682e-01 2.2020e+01
4339 1.0220e-01 8.2967e-02 3.7399e+00 5.3605e+00 7.2052e-02 5.0255e-01 2.2054e+01
4347 1.0240e-01 8.3050e-02 3.7432e+00 5.3646e+00 7.8723e-02 5.0634e-01 2.2087e+01
4356 1.0340e-01 8.2933e-02 3.7418e+00 5.3613e+00 8.2040e-02 5.0803e-01 2.2123e+01
4364 1.0320e-01 8.2900e-02 3.7451e+00 5.3669e+00 8.2836e-02 5.0488e-01 2.2157e+01
4373 1.0080e-01 8.2250e-02 3.7447e+00 5.3651e+00 8.5398e-02 5.1311e-01 2.2194e+01
4381 1.0120e-01 8.1650e-02 3.7466e+00 5.3742e+00 8.7023e-02 5.1300e-01 2.2228e+01
4390 1.0180e-01 8.2317e-02 3.7420e+00 5.3764e+00 9.7249e-02 5.1908e-01 2.2265e+01
4398 1.0000e-01 8.2617e-02 3.7336e+00 5.3715e+00 1.0762e-01 5.1592e-01 2.2298e+01
4407 1.0180e-01 8.2333e-02 3.7320e+00 5.3707e+00 1.1022e-01 5.1339e-01 2.2335e+01
4415 1.0040e-01 8.2733e-02 3.7340e+00 5.3678e+00 1.0868e-01 5.1308e-01 2.2367e+01
4424 1.0180e-01 8.2283e-02 3.7270e+00 5.3743e+00 1.1304e-01 5.0967e-01 2.2405e+01
4432 1.0340e-01 8.1967e-02 3.7354e+00 5.3661e+00 1.1463e-01 5.0810e-01 2.2438e+01
4441 1.0560e-01 8.2400e-02 3.7415e+00 5.3663e+00 1.2806e-01 5.1327e-01 2.2475e+01
4450 1.0240e-01 8.1983e-02 3.7460e+00 5.3644e+00 1.2826e-01 5.1075e-01 2.2511e+01
4458 1.0320e-01 8.1667e-02 3.7481e+00 5.3742e+00 1.2639e-01 5.1269e-01 2.2545e+01
4467 1.0320e-01 8.2183e-02 3.7481e+00 5.3829e+00 1.2740e-01 5.1245e-01 2.2582e+01
4475 1.0380e-01 8.2233e-02 3.7490e+00 5.3829e+00 1.3182e-01 5.1240e-01 2.2615e+01
4484 1.0360e-01 8.2633e-02 3.7491e+00 5.3822e+00 1.3348e-01 5.0485e-01 2.2653e+01
4493 1.0240e-01 8.1667e-02 3.7534e+00 5.3898e+00 1.2814e-01 5.0629e-01 2.2690e+01
4501 1.0140e-01 8.1967e-02 3.7511e+00 5.3934e+00 1.3329e-01 4.9902e-01 2.2723e+01
4510 1.0300e-01 8.2150e-02 3.7515e+00 5.3990e+00 1.4079e-01 4.8860e-01 2.2760e+01
4519 1.0200e-01 8.2200e-02 3.7474e+00 5.4007e+00 1.4508e-01 4.8748e-01 2.2798e+01
4528 1.0360e-01 8.2017e-02 3.7357e+00 5.4000e+00 1.4469e-01 4.8671e-01 2.2835e+01
4536 1.0160e-01 8.1667e-02 3.7330e+00 5.4023e+00 1.4006e-01 4.8586e-01 2.2867e+01
4545 1.0360e-01 8.1617e-02 3.7319e+00 5.4004e+00 1.3622e-01 4.8132e-01 2.2906e+01
4554 1.0400e-01 8.1150e-02 3.7242e+00 5.4031e+00 1.3329e-01 4.8650e-01 2.2943e+01
4563 1.0500e-01 8.2017e-02 3.7205e+00 5.4046e+00 1.4322e-01 4.8827e-01 2.2981e+01
4572 1.0340e-01 8.2217e-02 3.7251e+00 5.4134e+00 1.4462e-01 4.8164e-01 2.3018e+01
4581 1.0360e-01 8.2183e-02 3.7227e+00 5.4108e+00 1.4125e-01 4.8518e-01 2.3056e+01
4589 1.0320e-01 8.2050e-02 3.7244e+00 5.4224e+00 1.3801e-01 4.8812e-01 2.3089e+01
4598 1.0420e-01 8.1833e-02 3.7264e+00 5.4287e+00 1.4138e-01 4.9851e-01 2.3126e+01
4607 1.0460e-01 8.1583e-02 3.7236e+00 5.4340e+00 1.4472e-01 4.9864e-01 2.3163e+01
4616 1.0520e-01 8.1783e-02 3.7175e+00 5.4413e+00 1.4286e-01 4.9244e-01 2.3200e+01
4625 1.0540e-01 8.1450e-02 3.7196e+00 5.4435e+00 1.4475e-01 4.9700e-01 2.3237e+01
4634 1.0480e-01 8.1400e-02 3.7169e+00 5.4412e+00 1.5276e-01 5.0103e-01 2.3275e+01
4643 1.0340e-01 8.1350e-02 3.7108e+00 5.4452e+00 1.4680e-01 4.9731e-01 2.3313e+01
4652 1.0380e-01 8.1283e-02 3.7107e+00 5.4493e+00 1.4951e-01 5.0070e-01 2.3350e+01
4661 1.0560e-01 8.1567e-02 3.7096e+00 5.4486e+00 1.4644e-01 4.9796e-01 2.3386e+01
4670 1.0540e-01 8.1450e-02 3.7115e+00 5.4542e+00 1.4124e-01 5.0034e-01 2.3424e+01
4679 1.0540e-01 8.1083e-02 3.7179e+00 5.4564e+00 1.4286e-01 4.9894e-01 2.3462e+01
4688 1.0600e-01 8.0283e-02 3.7181e+00 5.4636e+00 1.4442e-01 4.9779e-01 2.3498e+01
4697 1.0560e-01 8.0767e-02 3.7207e+00 5.4640e+00 1.4951e-01 5.0437e-01 2.3535e+01
4706 1.0580e-01 8.1017e-02 3.7184e+00 5.4648e+00 1.5162e-01 5.0285e-01 2.3571e+01
4715 1.0340e-01 7.9983e-02 3.7246e+00 5.4698e+00 1.5651e-01 4.9594e-01 2.3609e+01
4725 1.0500e-01 8.0617e-02 3.7288e+00 5.4724e+00 1.6037e-01 5.0040e-01 2.3650e+01
4734 1.0360e-01 8.1083e-02 3.7197e+00 5.4773e+00 1.6294e-01 4.9688e-01 2.3688e+01
4743 1.0380e-01 8.1350e-02 3.7224e+00 5.4783e+00 1.5844e-01 4.9384e-01 2.3725e+01
4752 1.0720e-01 8.0983e-02 3.7219e+00 5.4875e+00 1.6294e-01 4.9144e-01 2.3762e+01
4761 1.0560e-01 8.0667e-02 3.7191e+00 5.4939e+00 1.6217e-01 4.8911e-01 2.3799e+01
4771 1.0740e-01 8.1617e-02 3.7150e+00 5.4906e+00 1.6382e-01 4.9177e-01 2.3841e+01
4780 1.0360e-01 8.1200e-02 3.7111e+00 5.4910e+00 1.5503e-01 4.9735e-01 2.3878e+01
4789 1.0560e-01 8.1367e-02 3.7089e+00 5.5080e+00 1.5174e-01 4.9578e-01 2.3916e+01
4798 1.0420e-01 8.1733e-02 3.7074e+00 5.5122e+00 1.4488e-01 4.9890e-01 2.3952e+01
4808 1.0600e-01 8.1633e-02 3.6999e+00 5.5096e+00 1.4446e-01 4.9692e-01 2.3993e+01
4817 1.0740e-01 8.2517e-02 3.7056e+00 5.5256e+00 1.4442e-01 5.0155e-01 2.4031e+01
4826 1.0820e-01 8.2817e-02 3.6991e+00 5.5246e+00 1.3840e-01 5.0265e-01 2.4069e+01
4836 1.0720e-01 8.2333e-02 3.7019e+00 5.5314e+00 1.3515e-01 4.9783e-01 2.4109e+01
4845 1.0620e-01 8.2950e-02 3.7136e+00 5.5337e+00 1.3399e-01 5.0703e-01 2.4147e+01
4854 1.0540e-01 8.2533e-02 3.7060e+00 5.5455e+00 1.4447e-01 5.0289e-01 2.4184e+01
4864 1.0500e-01 8.2500e-02 3.7006e+00 5.5462e+00 1.4052e-01 5.0000e-01 2.4226e+01
4873 1.0460e-01 8.2383e-02 3.7016e+00 5.5624e+00 1.4644e-01 4.9454e-01 2.4263e+01
4883 1.0600e-01 8.1983e-02 3.7050e+00 5.5512e+00 1.4245e-01 4.9227e-01 2.4304e+01
4892 1.0640e-01 8.2667e-02 3.7014e+00 5.5583e+00 1.3827e-01 4.9462e-01 2.4342e+01
4902 1.0760e-01 8.2567e-02 3.7034e+00 5.5678e+00 1.3215e-01 4.9605e-01 2.4384e+01
4911 1.0700e-01 8.2167e-02 3.7044e+00 5.5802e+00 1.4187e-01 4.9277e-01 2.4421e+01
4921 1.0900e-01 8.2050e-02 3.7020e+00 5.5807e+00 1.3447e-01 4.9683e-01 2.4462e+01
4930 1.0740e-01 8.2283e-02 3.7063e+00 5.5808e+00 1.3654e-01 5.0649e-01 2.4499e+01
4940 1.0400e-01 8.1550e-02 3.6987e+00 5.5945e+00 1.3171e-01 5.0014e-01 2.4541e+01
4949 1.0500e-01 8.0883e-02 3.6949e+00 5.6068e+00 1.3526e-01 4.8980e-01 2.4578e+01
4959 1.0380e-01 8.0883e-02 3.6950e+00 5.6091e+00 1.3517e-01 4.9488e-01 2.4618e+01
4968 1.0520e-01 8.1667e-02 3.6962e+00 5.6183e+00 1.3189e-01 4.9524e-01 2.4656e+01
4978 1.0520e-01 8.1267e-02 3.6962e+00 5.6240e+00 1.3308e-01 4.9792e-01 2.4696e+01
4988 1.0240e-01 8.1583e-02 3.7006e+00 5.6292e+00 1.3024e-01 5.0458e-01 2.4738e+01
4997 1.0340e-01 8.1700e-02 3.6897e+00 5.6367e+00 1.3537e-01 4.8890e-01 2.4776e+01
5007 1.0320e-01 8.1783e-02 3.6912e+00 5.6401e+00 1.3040e-01 4.9443e-01 2.4816e+01
5017 1.0440e-01 8.1300e-02 3.6978e+00 5.6382e+00 1.3248e-01 5.0474e-01 2.4858e+01
5026 1.0380e-01 8.0817e-02 3.7035e+00 5.6386e+00 1.3261e-01 5.0547e-01 2.4895e+01
5036 1.0240e-01 8.0850e-02 3.7028e+00 5.6382e+00 1.3277e-01 5.0108e-01 2.4937e+01
5046 1.0100e-01 8.0283e-02 3.7038e+00 5.6414e+00 1.2151e-01 4.9602e-01 2.4978e+01
5056 1.0280e-01 8.0583e-02 3.7028e+00 5.6412e+00 1.1787e-01 4.8342e-01 2.5020e+01
5065 1.0260e-01 8.0350e-02 3.7099e+00 5.6519e+00 1.2930e-01 4.8224e-01 2.5058e+01
5075 1.0580e-01 8.0750e-02 3.7173e+00 5.6542e+00 1.2933e-01 4.8164e-01 2.5099e+01
5085 1.0680e-01 8.0167e-02 3.7219e+00 5.6528e+00 1.2934e-01 4.7716e-01 2.5140e+01
5095 1.0720e-01 7.9967e-02 3.7275e+00 5.6493e+00 1.3340e-01 4.8170e-01 2.5181e+01
5105 1.0260e-01 7.9767e-02 3.7297e+00 5.6576e+00 1.3099e-01 4.7636e-01 2.5223e+01
5115 1.0480e-01 8.0350e-02 3.7309e+00 5.6618e+00 1.2880e-01 4.8120e-01 2.5263e+01
5125 1.0320e-01 7.9817e-02 3.7277e+00 5.6640e+00 1.2883e-01 4.7923e-01 2.5304e+01
5135 1.0400e-01 8.0267e-02 3.7211e+00 5.6723e+00 1.3445e-01 4.7742e-01 2.5346e+01
5144 1.0740e-01 8.1017e-02 3.7274e+00 5.6801e+00 1.3912e-01 4.7666e-01 2.5383e+01
5154 1.0340e-01 8.0650e-02 3.7223e+00 5.6935e+00 1.3446e-01 4.8486e-01 2.5424e+01
5164 1.0440e-01 7.9867e-02 3.7203e+00 5.6958e+00 1.2839e-01 4.8297e-01 2.5465e+01
5174 1.0560e-01 7.9783e-02 3.7188e+00 5.6928e+00 1.3629e-01 4.8434e-01 2.5506e+01
5184 1.0620e-01 8.0400e-02 3.7222e+00 5.6977e+00 1.2806e-01 4.7882e-01 2.5547e+01
5194 1.0500e-01 8.0200e-02 3.7282e+00 5.7035e+00 1.1614e-01 4.8599e-01 2.5589e+01
5205 1.0400e-01 7.9433e-02 3.7268e+00 5.7048e+00 1.2412e-01 4.9247e-01 2.5635e+01
5215 1.0000e-01 7.9817e-02 3.7310e+00 5.7048e+00 1.2076e-01 4.8495e-01 2.5676e+01
5225 1.0040e-01 7.9617e-02 3.7387e+00 5.7090e+00 1.2275e-01 4.8945e-01 2.5717e+01
5235 1.0020e-01 7.9983e-02 3.7432e+00 5.7122e+00 1.2347e-01 4.9575e-01 2.5759e+01
5245 1.0040e-01 8.0267e-02 3.7475e+00 5.7141e+00 1.3292e-01 4.9305e-01 2.5800e+01
5255 1.0180e-01 7.9900e-02 3.7398e+00 5.7283e+00 1.3597e-01 4.8940e-01 2.5842e+01
5265 1.0360e-01 8.0300e-02 3.7386e+00 5.7340e+00 1.2521e-01 4.8689e-01 2.5884e+01
5275 1.0400e-01 8.1367e-02 3.7364e+00 5.7387e+00 1.2361e-01 4.8923e-01 2.5925e+01
5286 1.0040e-01 7.9233e-02 3.7467e+00 5.7408e+00 1.3315e-01 4.8572e-01 2.5970e+01
5296 9.7400e-02 7.9683e-02 3.7446e+00 5.7533e+00 1.3465e-01 4.8478e-01 2.6012e+01
5306 9.9600e-02 8.0117e-02 3.7335e+00 5.7562e+00 1.3587e-01 4.8493e-01 2.6054e+01
5316 1.0160e-01 7.9217e-02 3.7331e+00 5.7622e+00 1.3909e-01 4.9173e-01 2.6095e+01
5327 9.9800e-02 7.8867e-02 3.7383e+00 5.7675e+00 1.2445e-01 4.8625e-01 2.6140e+01
5337 9.7800e-02 7.8383e-02 3.7431e+00 5.7644e+00 1.2412e-01 4.9111e-01 2.6181e+01
5347 9.9800e-02 7.8550e-02 3.7359e+00 5.7671e+00 1.1732e-01 4.8806e-01 2.6222e+01
5358 1.0080e-01 7.9150e-02 3.7342e+00 5.7736e+00 1.2381e-01 4.8574e-01 2.6267e+01
5368 9.8200e-02 7.8917e-02 3.7363e+00 5.7684e+00 1.3113e-01 4.8797e-01 2.6307e+01
5379 9.9200e-02 7.8833e-02 3.7412e+00 5.7773e+00 1.3550e-01 4.9579e-01 2.6353e+01
5389 1.0100e-01 7.9933e-02 3.7417e+00 5.7821e+00 1.3479e-01 4.9814e-01 2.6395e+01
5399 1.0080e-01 7.9683e-02 3.7311e+00 5.7860e+00 1.3982e-01 4.9940e-01 2.6436e+01
5410 9.9800e-02 7.9433e-02 3.7319e+00 5.7902e+00 1.4610e-01 4.9879e-01 2.6482e+01
5420 1.0100e-01 8.0217e-02 3.7149e+00 5.8035e+00 1.5080e-01 5.0164e-01 2.6523e+01
5431 1.0140e-01 8.0217e-02 3.7169e+00 5.8023e+00 1.5043e-01 4.9924e-01 2.6569e+01
5441 1.0020e-01 8.0183e-02 3.7094e+00 5.8055e+00 1.5067e-01 5.0689e-01 2.6610e+01
5452 1.0220e-01 7.9383e-02 3.7076e+00 5.8074e+00 1.5378e-01 5.1162e-01 2.6656e+01
5462 1.0260e-01 8.0067e-02 3.7049e+00 5.8078e+00 1.5210e-01 5.1054e-01 2.6697e+01
5473 1.0140e-01 7.9700e-02 3.7038e+00 5.8157e+00 1.4892e-01 5.1028e-01 2.6742e+01
5484 1.0260e-01 7.9567e-02 3.7158e+00 5.8145e+00 1.3989e-01 5.2200e-01 2.6788e+01
5494 1.0340e-01 7.9017e-02 3.7075e+00 5.8232e+00 1.3239e-01 5.2929e-01 2.6829e+01
5505 1.0300e-01 7.9267e-02 3.7124e+00 5.8183e+00 1.2708e-01 5.3101e-01 2.6874e+01
5516 1.0260e-01 7.9817e-02 3.7112e+00 5.8153e+00 1.2562e-01 5.3645e-01 2.6919e+01
5526 1.0140e-01 7.9800e-02 3.7167e+00 5.8190e+00 1.2783e-01 5.2922e-01 2.6961e+01
5537 1.0280e-01 7.9117e-02 3.7226e+00 5.8193e+00 1.2942e-01 5.4237e-01 2.7006e+01
5548 1.0180e-01 7.9633e-02 3.7185e+00 5.8176e+00 1.3543e-01 5.3123e-01 2.7051e+01
5558 1.0100e-01 7.9917e-02 3.7185e+00 5.8120e+00 1.4120e-01 5.2425e-01 2.7092e+01
5569 9.7200e-02 8.0633e-02 3.7198e+00 5.8236e+00 1.4201e-01 5.2864e-01 2.7138e+01
5580 9.7200e-02 7.9200e-02 3.7137e+00 5.8217e+00 1.4128e-01 5.2954e-01 2.7184e+01
5591 1.0000e-01 7.9033e-02 3.7031e+00 5.8068e+00 1.4362e-01 5.3559e-01 2.7229e+01
5602 1.0000e-01 7.8900e-02 3.7041e+00 5.8097e+00 1.3889e-01 5.3396e-01 2.7273e+01
5612 9.8200e-02 7.8767e-02 3.7040e+00 5.8159e+00 1.4302e-01 5.3089e-01 2.7314e+01
5623 9.7400e-02 7.9167e-02 3.6984e+00 5.8098e+00 1.3713e-01 5.2822e-01 2.7360e+01
5634 9.9600e-02 7.9417e-02 3.7057e+00 5.8056e+00 1.3772e-01 5.3270e-01 2.7405e+01
5645 9.9200e-02 7.9183e-02 3.7035e+00 5.8048e+00 1.3634e-01 5.2891e-01 2.7451e+01
5656 9.9000e-02 7.9067e-02 3.7077e+00 5.7972e+00 1.3591e-01 5.3155e-01 2.7496e+01
5667 9.7800e-02 7.8650e-02 3.7106e+00 5.7968e+00 1.3582e-01 5.2521e-01 2.7540e+01
5678 9.9400e-02 7.9617e-02 3.7131e+00 5.7922e+00 1.4051e-01 5.2034e-01 2.7585e+01
5689 9.9400e-02 8.0133e-02 3.7138e+00 5.8005e+00 1.3685e-01 5.1925e-01 2.7630e+01
5700 1.0040e-01 7.9433e-02 3.7135e+00 5.8099e+00 1.4326e-01 5.1903e-01 2.7676e+01
5711 1.0060e-01 7.9217e-02 3.7098e+00 5.8115e+00 1.4188e-01 5.1053e-01 2.7722e+01
5722 1.0140e-01 7.8733e-02 3.7062e+00 5.8244e+00 1.4076e-01 5.2174e-01 2.7767e+01
5733 1.0300e-01 7.9383e-02 3.7058e+00 5.8340e+00 1.4706e-01 5.2702e-01 2.7812e+01
5744 1.0420e-01 8.0233e-02 3.7084e+00 5.8334e+00 1.5303e-01 5.3084e-01 2.7858e+01
5755 1.0320e-01 7.9167e-02 3.7032e+00 5.8470e+00 1.4957e-01 5.2858e-01 2.7903e+01
5767 1.0340e-01 7.8733e-02 3.6895e+00 5.8472e+00 1.5596e-01 5.2113e-01 2.7952e+01
5778 1.0420e-01 7.9050e-02 3.6927e+00 5.8466e+00 1.5284e-01 5.1372e-01 2.7998e+01
5789 1.0340e-01 7.8417e-02 3.7016e+00 5.8453e+00 1.5353e-01 5.1383e-01 2.8043e+01
5800 1.0120e-01 7.8167e-02 3.6994e+00 5.8440e+00 1.5096e-01 5.1109e-01 2.8088e+01
5811 1.0260e-01 7.8217e-02 3.6943e+00 5.8523e+00 1.4988e-01 5.2109e-01 2.8132e+01
5823 1.0460e-01 7.8567e-02 3.6931e+00 5.8537e+00 1.4421e-01 5.2719e-01 2.8182e+01
5834 1.0220e-01 7.8950e-02 3.6910e+00 5.8501e+00 1.5096e-01 5.2023e-01 2.8227e+01
5845 1.0000e-01 7.9150e-02 3.6888e+00 5.8511e+00 1.4772e-01 5.1887e-01 2.8271e+01
5857 1.0220e-01 7.8317e-02 3.6932e+00 5.8581e+00 1.5702e-01 5.2104e-01 2.8321e+01
5868 1.0280e-01 7.8267e-02 3.6850e+00 5.8547e+00 1.5651e-01 5.2187e-01 2.8366e+01
5879 1.0480e-01 7.9617e-02 3.6834e+00 5.8590e+00 1.5312e-01 5.0911e-01 2.8411e+01
5891 1.0300e-01 7.9067e-02 3.6886e+00 5.8549e+00 1.5886e-01 5.1801e-01 2.8460e+01
5902 9.9200e-02 7.9850e-02 3.6780e+00 5.8626e+00 1.6411e-01 5.1511e-01 2.8506e+01
5913 1.0000e-01 7.9550e-02 3.6764e+00 5.8648e+00 1.6349e-01 5.1080e-01 2.8552e+01
5925 1.0340e-01 7.9483e-02 3.6813e+00 5.8686e+00 1.5714e-01 5.0661e-01 2.8601e+01
5936 1.0080e-01 7.9367e-02 3.6820e+00 5.8685e+00 1.6109e-01 5.0285e-01 2.8647e+01
5948 1.0320e-01 7.8917e-02 3.6794e+00 5.8734e+00 1.5472e-01 5.0453e-01 2.8696e+01
5959 1.0160e-01 7.7850e-02 3.6859e+00 5.8944e+00 1.5536e-01 5.1817e-01 2.8742e+01
5971 1.0160e-01 7.8833e-02 3.6822e+00 5.9126e+00 1.6311e-01 5.1835e-01 2.8791e+01
5983 1.0120e-01 7.8500e-02 3.6793e+00 5.9104e+00 1.5394e-01 5.2034e-01 2.8840e+01
5994 1.0240e-01 7.8467e-02 3.6742e+00 5.9142e+00 1.4545e-01 5.2663e-01 2.8885e+01
6006 1.0200e-01 7.7750e-02 3.6681e+00 5.9151e+00 1.5542e-01 5.2558e-01 2.8935e+01
6017 1.0260e-01 7.8667e-02 3.6705e+00 5.9269e+00 1.4364e-01 5.2635e-01 2.8980e+01
6029 1.0260e-01 7.8933e-02 3.6747e+00 5.9216e+00 1.3632e-01 5.2540e-01 2.9029e+01
6041 1.0440e-01 7.8883e-02 3.6686e+00 5.9213e+00 1.4356e-01 5.1140e-01 2.9079e+01
6052 1.0380e-01 7.9017e-02 3.6627e+00 5.9309e+00 1.3521e-01 5.2071e-01 2.9125e+01
6064 1.0380e-01 7.9150e-02 3.6612e+00 5.9324e+00 1.3322e-01 5.2588e-01 2.9173e+01
6076 1.0320e-01 7.9100e-02 3.6634e+00 5.9274e+00 1.3691e-01 5.1687e-01 2.9222e+01
6088 1.0500e-01 7.9150e-02 3.6780e+00 5.9236e+00 1.4790e-01 5.1903e-01 2.9271e+01
6099 1.0260e-01 7.8617e-02 3.6709e+00 5.9193e+00 1.4370e-01 5.1702e-01 2.9316e+01
6111 1.0480e-01 7.8800e-02 3.6696e+00 5.9198e+00 1.4936e-01 5.1808e-01 2.9366e+01
6123 9.9400e-02 7.8567e-02 3.6682e+00 5.9301e+00 1.4514e-01 5.0873e-01 2.9415e+01
6135 1.0320e-01 7.8450e-02 3.6664e+00 5.9374e+00 1.4954e-01 5.0165e-01 2.9464e+01
6147 1.0280e-01 7.8283e-02 3.6690e+00 5.9370e+00 1.4991e-01 4.9338e-01 2.9512e+01
6159 1.0160e-01 7.8567e-02 3.6637e+00 5.9311e+00 1.4489e-01 4.8973e-01 2.9561e+01
6171 1.0240e-01 7.8783e-02 3.6620e+00 5.9332e+00 1.5748e-01 4.9440e-01 2.9610e+01
6183 1.0100e-01 7.9833e-02 3.6584e+00 5.9407e+00 1.6913e-01 4.8405e-01 2.9660e+01
6195 1.0160e-01 7.9250e-02 3.6601e+00 5.9394e+00 1.7755e-01 4.8254e-01 2.9710e+01
6207 1.0080e-01 7.9400e-02 3.6613e+00 5.9550e+00 1.7568e-01 4.8269e-01 2.9760e+01
6219 1.0100e-01 7.9733e-02 3.6543e+00 5.9614e+00 1.8017e-01 4.8343e-01 2.9809e+01
6231 1.0320e-01 7.9767e-02 3.6590e+00 5.9710e+00 1.7786e-01 4.8039e-01 2.9858e+01
6243 1.0500e-01 7.9217e-02 3.6645e+00 5.9786e+00 1.8044e-01 4.9365e-01 2.9908e+01
6255 1.0420e-01 7.8750e-02 3.6648e+00 5.9914e+00 1.7850e-01 5.0470e-01 2.9957e+01
6267 1.0740e-01 7.8333e-02 3.6689e+00 6.0123e+00 1.8863e-01 5.0504e-01 3.0008e+01
6279 1.0680e-01 7.8233e-02 3.6692e+00 6.0042e+00 1.9726e-01 5.0414e-01 3.0057e+01
6291 1.0500e-01 7.7700e-02 3.6661e+00 6.0000e+00 1.9461e-01 4.9997e-01 3.0106e+01
6303 1.0280e-01 7.8100e-02 3.6715e+00 6.0025e+00 1.8379e-01 5.0137e-01 3.0156e+01
6316 1.0140e-01 7.7950e-02 3.6793e+00 6.0112e+00 1.8377e-01 5.0167e-01 3.0209e+01
6328 9.9200e-02 7.7950e-02 3.6823e+00 6.0108e+00 1.8425e-01 4.9504e-01 3.0258e+01
6340 1.0040e-01 7.7883e-02 3.6874e+00 6.0161e+00 1.8496e-01 4.9776e-01 3.0308e+01
6352 1.0080e-01 7.7867e-02 3.6824e+00 6.0216e+00 1.8931e-01 4.9699e-01 3.0358e+01
6365 9.7200e-02 7.7333e-02 3.6708e+00 6.0163e+00 1.8319e-01 5.0232e-01 3.0411e+01
6377 1.0220e-01 7.7983e-02 3.6760e+00 6.0279e+00 1.9012e-01 5.0376e-01 3.0461e+01
6389 1.0000e-01 7.7183e-02 3.6813e+00 6.0276e+00 1.8675e-01 5.0471e-01 3.0510e+01
6402 9.6200e-02 7.8283e-02 3.6787e+00 6.0276e+00 1.7400e-01 5.0956e-01 3.0563e+01
6414 1.0120e-01 7.8200e-02 3.6945e+00 6.0350e+00 1.6509e-01 5.1622e-01 3.0613e+01
6427 1.0180e-01 7.7967e-02 3.6916e+00 6.0342e+00 1.5733e-01 5.1144e-01 3.0667e+01
6439 1.0260e-01 7.7800e-02 3.6972e+00 6.0450e+00 1.5730e-01 5.0309e-01 3.0716e+01
6451 1.0160e-01 7.7067e-02 3.6937e+00 6.0392e+00 1.5321e-01 4.9877e-01 3.0765e+01
6464 9.9800e-02 7.7233e-02 3.6898e+00 6.0475e+00 1.5049e-01 4.9769e-01 3.0819e+01
6476 1.0240e-01 7.6667e-02 3.6949e+00 6.0492e+00 1.5056e-01 5.0302e-01 3.0868e+01
6489 1.0140e-01 7.7167e-02 3.6908e+00 6.0509e+00 1.6322e-01 5.0447e-01 3.0921e+01
6502 1.0020e-01 7.7017e-02 3.6865e+00 6.0526e+00 1.6468e-01 5.0529e-01 3.0975e+01
6514 1.0160e-01 7.7017e-02 3.6839e+00 6.0568e+00 1.6186e-01 5.0681e-01 3.1022e+01
6527 1.0100e-01 7.7167e-02 3.6794e+00 6.0642e+00 1.6039e-01 5.0677e-01 3.1075e+01
6539 9.9200e-02 7.7250e-02 3.6774e+00 6.0746e+00 1.5867e-01 5.0855e-01 3.1125e+01
6552 1.0000e-01 7.7333e-02 3.6769e+00 6.0706e+00 1.6428e-01 5.1472e-01 3.1178e+01
6565 9.7000e-02 7.7133e-02 3.6883e+00 6.0734e+00 1.6888e-01 5.1462e-01 3.1232e+01
6577 9.8800e-02 7.7267e-02 3.6942e+00 6.0832e+00 1.6966e-01 5.1460e-01 3.1281e+01
6590 9.7800e-02 7.7483e-02 3.6925e+00 6.0874e+00 1.6969e-01 5.1760e-01 3.1332e+01
6603 9.8200e-02 7.7733e-02 3.6935e+00 6.0887e+00 1.5710e-01 5.1214e-01 3.1385e+01
6616 9.8000e-02 7.7550e-02 3.6968e+00 6.0945e+00 1.5897e-01 5.1390e-01 3.1437e+01
6629 9.8800e-02 7.7650e-02 3.6943e+00 6.1019e+00 1.5710e-01 5.2464e-01 3.1491e+01
6641 9.7800e-02 7.7583e-02 3.6937e+00 6.1081e+00 1.5012e-01 5.3082e-01 3.1539e+01
6654 1.0020e-01 7.6750e-02 3.6926e+00 6.1009e+00 1.3548e-01 5.2664e-01 3.1592e+01
6667 9.8200e-02 7.7167e-02 3.6961e+00 6.1014e+00 1.3329e-01 5.1946e-01 3.1645e+01
6680 1.0020e-01 7.7767e-02 3.6970e+00 6.1012e+00 1.3262e-01 5.2183e-01 3.1699e+01
6693 1.0040e-01 7.7017e-02 3.6919e+00 6.1050e+00 1.2533e-01 5.2581e-01 3.1752e+01
6706 9.8400e-02 7.7583e-02 3.6895e+00 6.1063e+00 1.1904e-01 5.2702e-01 3.1804e+01
6719 1.0020e-01 7.8000e-02 3.6945e+00 6.1001e+00 1.1243e-01 5.2181e-01 3.1858e+01
6732 1.0360e-01 7.7983e-02 3.6944e+00 6.1004e+00 1.1224e-01 5.2262e-01 3.1911e+01
6745 1.0180e-01 7.7617e-02 3.6925e+00 6.1083e+00 1.0258e-01 5.2295e-01 3.1965e+01
6758 9.9200e-02 7.8450e-02 3.6964e+00 6.1087e+00 1.0380e-01 5.3099e-01 3.2019e+01
6771 1.0080e-01 7.7000e-02 3.7051e+00 6.1047e+00 1.0899e-01 5.4140e-01 3.2072e+01
6784 1.0040e-01 7.7217e-02 3.7037e+00 6.1166e+00 1.0032e-01 5.4885e-01 3.2126e+01
6797 1.0120e-01 7.7550e-02 3.7018e+00 6.1114e+00 1.0467e-01 5.4844e-01 3.2179e+01
6811 1.0200e-01 7.7483e-02 3.7085e+00 6.1053e+00 1.0642e-01 5.4407e-01 3.2236e+01
6824 1.0180e-01 7.8700e-02 3.7080e+00 6.1071e+00 1.0584e-01 5.4560e-01 3.2290e+01
