t test_loss train_loss W_norm W_2_norm b_norm b_2_norm time
62537 1.2680e-01 1.1003e-01 3.3416e+00 3.7469e+00 1.4105e+00 2.7231e-01 4.7926e+02
62659 1.2820e-01 1.1270e-01 3.3486e+00 3.7616e+00 1.4125e+00 2.8655e-01 4.8018e+02
62780 1.2920e-01 1.1125e-01 3.3173e+00 3.7385e+00 1.4173e+00 2.6877e-01 4.8109e+02
62901 1.2580e-01 1.0847e-01 3.3397e+00 3.7228e+00 1.4412e+00 2.7575e-01 4.8199e+02
63023 1.2820e-01 1.1163e-01 3.3292e+00 3.7567e+00 1.4763e+00 2.4495e-01 4.8290e+02
63145 1.2500e-01 1.0987e-01 3.3013e+00 3.7347e+00 1.4707e+00 2.5981e-01 4.8382e+02
63268 1.2640e-01 1.0933e-01 3.2916e+00 3.7014e+00 1.4768e+00 2.9166e-01 4.8474e+02
63390 1.2320e-01 1.0953e-01 3.3303e+00 3.7069e+00 1.4669e+00 2.8080e-01 4.8566e+02
63513 1.2420e-01 1.0930e-01 3.3323e+00 3.6675e+00 1.4954e+00 3.2010e-01 4.8658e+02
63636 1.2640e-01 1.0855e-01 3.3001e+00 3.6823e+00 1.4997e+00 2.4067e-01 4.8750e+02
63759 1.3160e-01 1.0915e-01 3.2760e+00 3.6274e+00 1.5369e+00 2.4343e-01 4.8842e+02
63883 1.2460e-01 1.0887e-01 3.2162e+00 3.6166e+00 1.5102e+00 2.8047e-01 4.8935e+02
64006 1.3140e-01 1.1197e-01 3.2513e+00 3.6542e+00 1.5158e+00 2.6715e-01 4.9027e+02
64130 1.2420e-01 1.0968e-01 3.2732e+00 3.6685e+00 1.5103e+00 2.9224e-01 4.9120e+02
64255 1.2480e-01 1.1033e-01 3.3190e+00 3.6777e+00 1.5381e+00 3.0914e-01 4.9214e+02
64379 1.2780e-01 1.0863e-01 3.2992e+00 3.6561e+00 1.5638e+00 2.3778e-01 4.9307e+02
64504 1.2860e-01 1.1108e-01 3.3487e+00 3.6416e+00 1.5889e+00 2.5920e-01 4.9401e+02
64629 1.2980e-01 1.0807e-01 3.2646e+00 3.6251e+00 1.5619e+00 2.0984e-01 4.9494e+02
64754 1.2880e-01 1.0868e-01 3.2460e+00 3.5976e+00 1.5363e+00 2.5152e-01 4.9588e+02
64879 1.3240e-01 1.0913e-01 3.2050e+00 3.6016e+00 1.5736e+00 2.4650e-01 4.9681e+02
65005 1.4060e-01 1.1375e-01 3.1880e+00 3.6327e+00 1.5662e+00 2.8651e-01 4.9776e+02
65131 1.3300e-01 1.1332e-01 3.1752e+00 3.6383e+00 1.5194e+00 2.5999e-01 4.9870e+02
65257 1.4040e-01 1.1340e-01 3.1575e+00 3.6704e+00 1.5150e+00 2.0143e-01 4.9964e+02
65383 1.3000e-01 1.1278e-01 3.1763e+00 3.7028e+00 1.4668e+00 1.8714e-01 5.0059e+02
65510 1.3200e-01 1.1345e-01 3.2245e+00 3.7324e+00 1.4938e+00 1.8674e-01 5.0154e+02
65637 1.3220e-01 1.1260e-01 3.2153e+00 3.7219e+00 1.5121e+00 2.4598e-01 5.0249e+02
65764 1.3100e-01 1.1055e-01 3.1980e+00 3.7190e+00 1.4933e+00 2.6221e-01 5.0344e+02
65891 1.3200e-01 1.1352e-01 3.1753e+00 3.7289e+00 1.4922e+00 2.6293e-01 5.0439e+02
66019 1.3260e-01 1.1225e-01 3.2236e+00 3.7767e+00 1.4902e+00 2.9851e-01 5.0535e+02
66147 1.3240e-01 1.1183e-01 3.2582e+00 3.8022e+00 1.4382e+00 2.5533e-01 5.0631e+02
66275 1.2800e-01 1.1043e-01 3.2719e+00 3.8169e+00 1.4677e+00 3.0275e-01 5.0727e+02
66403 1.2800e-01 1.0973e-01 3.2009e+00 3.8164e+00 1.4609e+00 3.0782e-01 5.0823e+02
66532 1.2460e-01 1.1175e-01 3.2472e+00 3.8215e+00 1.3990e+00 3.1832e-01 5.0920e+02
66660 1.3240e-01 1.1323e-01 3.2243e+00 3.8317e+00 1.3566e+00 2.7834e-01 5.1016e+02
66790 1.2900e-01 1.1193e-01 3.2356e+00 3.8380e+00 1.3488e+00 3.2941e-01 5.1113e+02
66919 1.3620e-01 1.1407e-01 3.2553e+00 3.7609e+00 1.2639e+00 3.6679e-01 5.1210e+02
67049 1.3380e-01 1.1412e-01 3.2943e+00 3.7556e+00 1.3058e+00 3.6653e-01 5.1308e+02
67178 1.3400e-01 1.1325e-01 3.2444e+00 3.7421e+00 1.3349e+00 3.3395e-01 5.1404e+02
67308 1.3900e-01 1.1432e-01 3.2289e+00 3.7564e+00 1.3524e+00 2.9623e-01 5.1501e+02
67439 1.3500e-01 1.1330e-01 3.1612e+00 3.7276e+00 1.3611e+00 2.9251e-01 5.1599e+02
67569 1.3600e-01 1.1483e-01 3.1407e+00 3.6664e+00 1.3554e+00 2.7968e-01 5.1697e+02
67700 1.3200e-01 1.1218e-01 3.1949e+00 3.6440e+00 1.3243e+00 3.3629e-01 5.1795e+02
67831 1.3580e-01 1.1178e-01 3.2301e+00 3.6438e+00 1.2589e+00 3.6820e-01 5.1893e+02
67963 1.3360e-01 1.1140e-01 3.2236e+00 3.6427e+00 1.2644e+00 3.2057e-01 5.1992e+02
68094 1.3420e-01 1.1240e-01 3.2285e+00 3.6516e+00 1.2604e+00 3.8802e-01 5.2090e+02
68226 1.3140e-01 1.1228e-01 3.2210e+00 3.6729e+00 1.2562e+00 4.1223e-01 5.2189e+02
68358 1.2940e-01 1.1017e-01 3.2382e+00 3.6525e+00 1.2477e+00 4.2354e-01 5.2288e+02
68491 1.3120e-01 1.1077e-01 3.2025e+00 3.6695e+00 1.2782e+00 3.9262e-01 5.2388e+02
68623 1.2740e-01 1.1063e-01 3.2746e+00 3.6735e+00 1.2933e+00 3.7650e-01 5.2487e+02
68756 1.3200e-01 1.1147e-01 3.2857e+00 3.6303e+00 1.2618e+00 3.7496e-01 5.2587e+02
68889 1.3140e-01 1.1320e-01 3.2909e+00 3.6887e+00 1.2655e+00 3.5531e-01 5.2687e+02
69023 1.3300e-01 1.0990e-01 3.3113e+00 3.6155e+00 1.2700e+00 3.0210e-01 5.2787e+02
69157 1.2980e-01 1.0932e-01 3.3398e+00 3.6101e+00 1.2705e+00 2.8800e-01 5.2887e+02
69290 1.2920e-01 1.1323e-01 3.2794e+00 3.5780e+00 1.2685e+00 3.0821e-01 5.2987e+02
69425 1.3300e-01 1.1193e-01 3.2862e+00 3.5523e+00 1.2732e+00 2.8307e-01 5.3088e+02
69559 1.3200e-01 1.1318e-01 3.2799e+00 3.5356e+00 1.2259e+00 2.9058e-01 5.3189e+02
69694 1.4280e-01 1.1578e-01 3.2667e+00 3.5320e+00 1.2382e+00 2.8419e-01 5.3290e+02
69829 1.3640e-01 1.1415e-01 3.2728e+00 3.5704e+00 1.2838e+00 3.0764e-01 5.3391e+02
69964 1.3800e-01 1.1405e-01 3.3316e+00 3.5571e+00 1.2466e+00 2.8865e-01 5.3492e+02
70100 1.3560e-01 1.1437e-01 3.2854e+00 3.5105e+00 1.2340e+00 2.7633e-01 5.3594e+02
70235 1.3740e-01 1.1547e-01 3.2670e+00 3.4857e+00 1.1941e+00 2.4989e-01 5.3695e+02
70371 1.3720e-01 1.1310e-01 3.3096e+00 3.5224e+00 1.2245e+00 2.3158e-01 5.3797e+02
70508 1.3580e-01 1.1162e-01 3.3265e+00 3.5413e+00 1.2133e+00 2.2533e-01 5.3900e+02
70644 1.3760e-01 1.1250e-01 3.3194e+00 3.4870e+00 1.1531e+00 2.1925e-01 5.4002e+02
70781 1.3440e-01 1.1067e-01 3.3032e+00 3.4857e+00 1.1628e+00 2.5599e-01 5.4104e+02
70918 1.3620e-01 1.1238e-01 3.3216e+00 3.5104e+00 1.2061e+00 2.5916e-01 5.4207e+02
71055 1.3520e-01 1.1145e-01 3.3384e+00 3.5406e+00 1.1914e+00 2.4081e-01 5.4310e+02
71193 1.3740e-01 1.1355e-01 3.3388e+00 3.5067e+00 1.1931e+00 2.4695e-01 5.4413e+02
71331 1.2780e-01 1.1045e-01 3.3161e+00 3.4993e+00 1.1643e+00 2.6452e-01 5.4516e+02
71469 1.3280e-01 1.1115e-01 3.2929e+00 3.5288e+00 1.1535e+00 2.8038e-01 5.4620e+02
71607 1.3380e-01 1.1110e-01 3.2697e+00 3.5047e+00 1.1899e+00 2.7573e-01 5.4723e+02
71746 1.3240e-01 1.1115e-01 3.2302e+00 3.4858e+00 1.2051e+00 2.9172e-01 5.4827e+02
71885 1.3280e-01 1.1172e-01 3.2977e+00 3.4787e+00 1.2424e+00 3.0899e-01 5.4931e+02
72024 1.2640e-01 1.1155e-01 3.3098e+00 3.4445e+00 1.2630e+00 3.0524e-01 5.5035e+02
72164 1.2920e-01 1.0948e-01 3.3376e+00 3.4392e+00 1.2679e+00 3.2160e-01 5.5140e+02
72303 1.3100e-01 1.1118e-01 3.3331e+00 3.4317e+00 1.2656e+00 3.3388e-01 5.5243e+02
72444 1.3320e-01 1.1170e-01 3.2960e+00 3.5266e+00 1.2559e+00 3.2798e-01 5.5349e+02
72584 1.2960e-01 1.1268e-01 3.2984e+00 3.5974e+00 1.2574e+00 3.4078e-01 5.5453e+02
72724 1.3160e-01 1.1458e-01 3.3148e+00 3.5673e+00 1.3255e+00 3.4292e-01 5.5558e+02
72865 1.2880e-01 1.1392e-01 3.3378e+00 3.5584e+00 1.3231e+00 3.3770e-01 5.5664e+02
73006 1.2740e-01 1.1280e-01 3.3568e+00 3.5089e+00 1.3206e+00 3.8931e-01 5.5769e+02
73148 1.2940e-01 1.1348e-01 3.4014e+00 3.4453e+00 1.2612e+00 3.7920e-01 5.5876e+02
73289 1.3240e-01 1.1327e-01 3.4584e+00 3.4057e+00 1.2453e+00 3.2700e-01 5.5981e+02
73431 1.3420e-01 1.1363e-01 3.4944e+00 3.3855e+00 1.2303e+00 3.4001e-01 5.6088e+02
73574 1.2660e-01 1.1387e-01 3.5001e+00 3.4077e+00 1.1824e+00 3.6366e-01 5.6194e+02
73716 1.3240e-01 1.1455e-01 3.5201e+00 3.4464e+00 1.2057e+00 3.8151e-01 5.6301e+02
73859 1.3600e-01 1.1427e-01 3.5527e+00 3.4534e+00 1.1769e+00 3.9263e-01 5.6408e+02
74002 1.3920e-01 1.1263e-01 3.5656e+00 3.5060e+00 1.1823e+00 3.6672e-01 5.6515e+02
74145 1.3560e-01 1.1157e-01 3.5371e+00 3.4812e+00 1.1347e+00 3.4186e-01 5.6622e+02
74289 1.3400e-01 1.1223e-01 3.5825e+00 3.4683e+00 1.1256e+00 3.8423e-01 5.6729e+02
74433 1.3520e-01 1.1313e-01 3.5435e+00 3.4603e+00 1.1254e+00 4.2109e-01 5.6837e+02
74577 1.3040e-01 1.1145e-01 3.5048e+00 3.4254e+00 1.1382e+00 4.2369e-01 5.6945e+02
74721 1.3120e-01 1.1142e-01 3.4774e+00 3.4506e+00 1.1546e+00 3.9405e-01 5.7053e+02
74866 1.3300e-01 1.1312e-01 3.5245e+00 3.4757e+00 1.1591e+00 4.2256e-01 5.7161e+02
75011 1.3100e-01 1.1378e-01 3.4709e+00 3.4975e+00 1.1726e+00 4.6719e-01 5.7269e+02
75156 1.2960e-01 1.1033e-01 3.4663e+00 3.4986e+00 1.2033e+00 4.0371e-01 5.7378e+02
75302 1.2740e-01 1.1288e-01 3.4120e+00 3.4890e+00 1.2047e+00 3.9218e-01 5.7487e+02
75447 1.3440e-01 1.1355e-01 3.3982e+00 3.4924e+00 1.1742e+00 3.8448e-01 5.7596e+02
75594 1.3020e-01 1.1253e-01 3.4054e+00 3.4857e+00 1.1237e+00 3.8412e-01 5.7706e+02
75740 1.3060e-01 1.1148e-01 3.3731e+00 3.4907e+00 1.1194e+00 4.2490e-01 5.7815e+02
75887 1.2940e-01 1.1198e-01 3.3111e+00 3.4599e+00 1.1288e+00 4.1755e-01 5.7925e+02
76034 1.3400e-01 1.1125e-01 3.2895e+00 3.5572e+00 1.1130e+00 4.2241e-01 5.8035e+02
76181 1.3080e-01 1.1273e-01 3.2977e+00 3.5827e+00 1.1331e+00 4.3466e-01 5.8145e+02
76328 1.3080e-01 1.1057e-01 3.2654e+00 3.5591e+00 1.1544e+00 4.3811e-01 5.8255e+02
76476 1.3860e-01 1.1368e-01 3.3081e+00 3.5606e+00 1.1850e+00 3.9591e-01 5.8366e+02
76624 1.3280e-01 1.1147e-01 3.3491e+00 3.5040e+00 1.1541e+00 3.9786e-01 5.8477e+02
76773 1.3460e-01 1.1410e-01 3.2982e+00 3.5555e+00 1.1646e+00 4.1260e-01 5.8588e+02
76921 1.2680e-01 1.1130e-01 3.3197e+00 3.5173e+00 1.1856e+00 4.2000e-01 5.8699e+02
77070 1.2820e-01 1.1063e-01 3.3588e+00 3.5427e+00 1.1962e+00 4.3699e-01 5.8810e+02
77220 1.2660e-01 1.1180e-01 3.3336e+00 3.5235e+00 1.2166e+00 4.5811e-01 5.8923e+02
77369 1.3000e-01 1.0990e-01 3.3301e+00 3.5387e+00 1.2044e+00 4.7535e-01 5.9034e+02
77519 1.2720e-01 1.0802e-01 3.2885e+00 3.5734e+00 1.1842e+00 4.5348e-01 5.9146e+02
77669 1.2900e-01 1.0920e-01 3.2730e+00 3.5724e+00 1.2280e+00 4.5117e-01 5.9258e+02
77820 1.2960e-01 1.0982e-01 3.3233e+00 3.6065e+00 1.2240e+00 4.4358e-01 5.9372e+02
77970 1.3460e-01 1.1057e-01 3.3343e+00 3.6523e+00 1.2188e+00 5.0532e-01 5.9484e+02
78121 1.3560e-01 1.1317e-01 3.3609e+00 3.6623e+00 1.1874e+00 4.7252e-01 5.9597e+02
78273 1.2960e-01 1.1098e-01 3.3959e+00 3.6597e+00 1.1404e+00 4.1401e-01 5.9710e+02
78424 1.3260e-01 1.0985e-01 3.3921e+00 3.6906e+00 1.1861e+00 3.9249e-01 5.9823e+02
78576 1.3140e-01 1.0930e-01 3.3147e+00 3.6364e+00 1.2477e+00 3.9414e-01 5.9937e+02
78728 1.3000e-01 1.1115e-01 3.2946e+00 3.6642e+00 1.2538e+00 3.7197e-01 6.0051e+02
78881 1.3220e-01 1.1230e-01 3.3471e+00 3.6358e+00 1.2387e+00 4.0991e-01 6.0165e+02
79033 1.3800e-01 1.1320e-01 3.3694e+00 3.5410e+00 1.2339e+00 4.0310e-01 6.0279e+02
79187 1.3460e-01 1.1283e-01 3.4025e+00 3.5389e+00 1.2558e+00 3.6814e-01 6.0394e+02
79340 1.2940e-01 1.1210e-01 3.3995e+00 3.5393e+00 1.2502e+00 3.3859e-01 6.0509e+02
79494 1.3260e-01 1.1195e-01 3.4258e+00 3.5108e+00 1.2435e+00 3.7494e-01 6.0624e+02
79647 1.3660e-01 1.1462e-01 3.3838e+00 3.4938e+00 1.2983e+00 4.1131e-01 6.0739e+02
79802 1.3520e-01 1.1427e-01 3.3632e+00 3.5367e+00 1.2611e+00 3.7999e-01 6.0855e+02
79956 1.3520e-01 1.1020e-01 3.3465e+00 3.5701e+00 1.3066e+00 3.8836e-01 6.0970e+02
80111 1.3180e-01 1.1282e-01 3.3544e+00 3.6015e+00 1.2884e+00 3.8456e-01 6.1086e+02
80266 1.3100e-01 1.1187e-01 3.3526e+00 3.6188e+00 1.2962e+00 3.9755e-01 6.1202e+02
80422 1.3540e-01 1.1265e-01 3.3616e+00 3.5682e+00 1.2675e+00 3.9659e-01 6.1319e+02
80577 1.3200e-01 1.1063e-01 3.4326e+00 3.5438e+00 1.3391e+00 4.2731e-01 6.1435e+02
80733 1.3280e-01 1.1178e-01 3.4266e+00 3.5783e+00 1.3584e+00 3.7526e-01 6.1552e+02
80890 1.3480e-01 1.0833e-01 3.3850e+00 3.5905e+00 1.3847e+00 3.4117e-01 6.1669e+02
81046 1.3360e-01 1.0722e-01 3.3521e+00 3.5844e+00 1.3405e+00 3.3361e-01 6.1786e+02
81203 1.2940e-01 1.0952e-01 3.3679e+00 3.5840e+00 1.3194e+00 3.6238e-01 6.1904e+02
81361 1.3320e-01 1.0923e-01 3.3726e+00 3.5333e+00 1.3434e+00 3.3293e-01 6.2022e+02
81518 1.2820e-01 1.0782e-01 3.3311e+00 3.5416e+00 1.3308e+00 3.1247e-01 6.2140e+02
81676 1.3260e-01 1.1097e-01 3.3213e+00 3.5572e+00 1.3122e+00 3.5630e-01 6.2258e+02
81834 1.2960e-01 1.1002e-01 3.3434e+00 3.5339e+00 1.3197e+00 4.5962e-01 6.2376e+02
81993 1.2620e-01 1.0937e-01 3.3948e+00 3.5628e+00 1.3531e+00 4.3863e-01 6.2495e+02
82152 1.3200e-01 1.1152e-01 3.3972e+00 3.5307e+00 1.3601e+00 4.4692e-01 6.2614e+02
82311 1.3440e-01 1.1252e-01 3.3802e+00 3.4993e+00 1.3753e+00 3.6992e-01 6.2732e+02
82470 1.3000e-01 1.1180e-01 3.3919e+00 3.4996e+00 1.3074e+00 3.7481e-01 6.2852e+02
82630 1.3280e-01 1.1347e-01 3.3137e+00 3.5709e+00 1.3180e+00 3.8090e-01 6.2972e+02
82790 1.3520e-01 1.1410e-01 3.3039e+00 3.5349e+00 1.2911e+00 3.4501e-01 6.3091e+02
82950 1.3360e-01 1.1557e-01 3.2850e+00 3.4982e+00 1.3157e+00 3.5955e-01 6.3211e+02
83111 1.3300e-01 1.1210e-01 3.2802e+00 3.5301e+00 1.3043e+00 3.4295e-01 6.3331e+02
83272 1.3280e-01 1.1438e-01 3.2374e+00 3.5175e+00 1.3157e+00 2.7812e-01 6.3452e+02
83433 1.3740e-01 1.1350e-01 3.2694e+00 3.5152e+00 1.2454e+00 2.5707e-01 6.3572e+02
83595 1.3300e-01 1.1252e-01 3.2502e+00 3.5189e+00 1.2268e+00 2.7266e-01 6.3694e+02
83757 1.3400e-01 1.1227e-01 3.2146e+00 3.5210e+00 1.2969e+00 3.6576e-01 6.3815e+02
83919 1.3240e-01 1.1392e-01 3.2459e+00 3.5330e+00 1.3069e+00 3.3150e-01 6.3936e+02
84081 1.3620e-01 1.1615e-01 3.2519e+00 3.5718e+00 1.2942e+00 3.7553e-01 6.4057e+02
84244 1.3860e-01 1.1477e-01 3.2130e+00 3.5728e+00 1.3610e+00 3.3000e-01 6.4180e+02
84407 1.3320e-01 1.1430e-01 3.2021e+00 3.4961e+00 1.3576e+00 3.8663e-01 6.4301e+02
84571 1.3380e-01 1.1390e-01 3.2196e+00 3.4851e+00 1.4155e+00 3.8616e-01 6.4425e+02
84734 1.3640e-01 1.1372e-01 3.2159e+00 3.6072e+00 1.4014e+00 3.8343e-01 6.4547e+02
84899 1.3600e-01 1.1713e-01 3.2625e+00 3.5988e+00 1.3753e+00 3.5691e-01 6.4670e+02
85063 1.3300e-01 1.1640e-01 3.2780e+00 3.5829e+00 1.3731e+00 3.3103e-01 6.4792e+02
85228 1.3480e-01 1.1340e-01 3.3147e+00 3.6658e+00 1.3534e+00 3.1328e-01 6.4916e+02
85393 1.3440e-01 1.1463e-01 3.2782e+00 3.6146e+00 1.4136e+00 3.3954e-01 6.5040e+02
85558 1.3460e-01 1.1570e-01 3.1892e+00 3.5661e+00 1.3842e+00 3.5695e-01 6.5163e+02
85724 1.3760e-01 1.1348e-01 3.1626e+00 3.6028e+00 1.3814e+00 3.2094e-01 6.5288e+02
85890 1.3480e-01 1.1398e-01 3.2671e+00 3.5922e+00 1.4003e+00 3.0068e-01 6.5412e+02
86056 1.2480e-01 1.1165e-01 3.2630e+00 3.6151e+00 1.3962e+00 3.0917e-01 6.5537e+02
86223 1.3480e-01 1.1188e-01 3.2668e+00 3.5117e+00 1.3491e+00 3.3892e-01 6.5662e+02
86390 1.3820e-01 1.1408e-01 3.2723e+00 3.5070e+00 1.3922e+00 3.3883e-01 6.5787e+02
86557 1.4240e-01 1.1317e-01 3.2857e+00 3.5336e+00 1.4294e+00 3.4301e-01 6.5912e+02
86725 1.3700e-01 1.1570e-01 3.2450e+00 3.5448e+00 1.4789e+00 3.8274e-01 6.6038e+02
86893 1.3120e-01 1.1185e-01 3.2794e+00 3.5113e+00 1.4488e+00 3.3902e-01 6.6163e+02
87061 1.3220e-01 1.1142e-01 3.2753e+00 3.5240e+00 1.5136e+00 3.1842e-01 6.6289e+02
87230 1.3320e-01 1.1085e-01 3.2818e+00 3.5228e+00 1.4537e+00 3.2534e-01 6.6416e+02
87399 1.3540e-01 1.1475e-01 3.3019e+00 3.5194e+00 1.4288e+00 3.5267e-01 6.6542e+02
87568 1.3020e-01 1.1230e-01 3.2854e+00 3.5132e+00 1.3991e+00 3.7350e-01 6.6669e+02
87737 1.3220e-01 1.1197e-01 3.2695e+00 3.5356e+00 1.3820e+00 3.6937e-01 6.6795e+02
87907 1.3700e-01 1.1040e-01 3.2790e+00 3.6051e+00 1.3649e+00 4.2373e-01 6.6922e+02
88078 1.3400e-01 1.1317e-01 3.2992e+00 3.5798e+00 1.3844e+00 4.5683e-01 6.7050e+02
88248 1.3380e-01 1.1302e-01 3.3129e+00 3.5790e+00 1.3743e+00 4.8292e-01 6.7178e+02
88419 1.3160e-01 1.1365e-01 3.3808e+00 3.5331e+00 1.4030e+00 5.0727e-01 6.7306e+02
88590 1.3220e-01 1.1363e-01 3.3897e+00 3.5518e+00 1.3364e+00 5.3765e-01 6.7434e+02
88762 1.3540e-01 1.1492e-01 3.4008e+00 3.5266e+00 1.3518e+00 5.2726e-01 6.7563e+02
88934 1.2840e-01 1.1290e-01 3.4784e+00 3.5255e+00 1.3618e+00 5.4185e-01 6.7692e+02
89106 1.3140e-01 1.1405e-01 3.4585e+00 3.5393e+00 1.3779e+00 4.5913e-01 6.7821e+02
89279 1.3460e-01 1.1388e-01 3.4491e+00 3.4979e+00 1.4378e+00 5.2021e-01 6.7950e+02
89451 1.3240e-01 1.1247e-01 3.4256e+00 3.5125e+00 1.4390e+00 4.9101e-01 6.8079e+02
89625 1.3860e-01 1.1478e-01 3.4160e+00 3.5378e+00 1.3761e+00 4.8104e-01 6.8209e+02
89798 1.3340e-01 1.1305e-01 3.4029e+00 3.5561e+00 1.4270e+00 4.5029e-01 6.8338e+02
89972 1.2980e-01 1.0943e-01 3.4400e+00 3.5233e+00 1.3973e+00 4.3210e-01 6.8468e+02
90146 1.3540e-01 1.1042e-01 3.4264e+00 3.4952e+00 1.3363e+00 4.6351e-01 6.8598e+02
90321 1.3000e-01 1.0792e-01 3.4402e+00 3.5209e+00 1.3009e+00 3.7442e-01 6.8729e+02
90496 1.2960e-01 1.1015e-01 3.5165e+00 3.5419e+00 1.3237e+00 3.7744e-01 6.8860e+02
90671 1.2880e-01 1.0857e-01 3.5213e+00 3.5524e+00 1.3752e+00 3.8826e-01 6.8991e+02
90847 1.3120e-01 1.1013e-01 3.5212e+00 3.5288e+00 1.3508e+00 3.5359e-01 6.9123e+02
91023 1.3080e-01 1.1005e-01 3.6169e+00 3.4872e+00 1.3651e+00 3.4502e-01 6.9254e+02
91199 1.3200e-01 1.1132e-01 3.6045e+00 3.4073e+00 1.3545e+00 3.5665e-01 6.9386e+02
91376 1.2680e-01 1.0907e-01 3.6549e+00 3.4166e+00 1.3828e+00 4.1681e-01 6.9518e+02
91553 1.3280e-01 1.0983e-01 3.6363e+00 3.4286e+00 1.3556e+00 3.9898e-01 6.9650e+02
91730 1.3020e-01 1.0867e-01 3.6257e+00 3.4327e+00 1.3401e+00 3.8312e-01 6.9783e+02
91907 1.3260e-01 1.0935e-01 3.6840e+00 3.4842e+00 1.3611e+00 3.5645e-01 6.9915e+02
92085 1.2380e-01 1.0943e-01 3.6718e+00 3.5637e+00 1.3597e+00 3.4016e-01 7.0049e+02
92264 1.2980e-01 1.0958e-01 3.6549e+00 3.5377e+00 1.3883e+00 3.6106e-01 7.0182e+02
92442 1.3660e-01 1.1220e-01 3.6902e+00 3.5172e+00 1.3699e+00 3.0137e-01 7.0315e+02
92621 1.3680e-01 1.1212e-01 3.6733e+00 3.5077e+00 1.3392e+00 3.3252e-01 7.0449e+02
92801 1.3240e-01 1.1207e-01 3.6438e+00 3.4522e+00 1.2627e+00 3.2801e-01 7.0584e+02
92981 1.2780e-01 1.1027e-01 3.7006e+00 3.5187e+00 1.2878e+00 3.2194e-01 7.0718e+02
93161 1.2960e-01 1.0970e-01 3.7359e+00 3.5801e+00 1.2839e+00 2.9019e-01 7.0853e+02
93341 1.3720e-01 1.1307e-01 3.7179e+00 3.5383e+00 1.3113e+00 2.9667e-01 7.0987e+02
93522 1.3320e-01 1.1128e-01 3.6708e+00 3.5512e+00 1.2784e+00 3.6907e-01 7.1123e+02
93703 1.3140e-01 1.0932e-01 3.6808e+00 3.5372e+00 1.2606e+00 3.3533e-01 7.1258e+02
93884 1.3080e-01 1.1067e-01 3.7162e+00 3.5624e+00 1.2864e+00 3.3625e-01 7.1394e+02
94066 1.2860e-01 1.1000e-01 3.5793e+00 3.5677e+00 1.3440e+00 3.4792e-01 7.1530e+02
94248 1.3000e-01 1.1178e-01 3.5352e+00 3.5760e+00 1.3363e+00 3.4710e-01 7.1666e+02
94431 1.3500e-01 1.1330e-01 3.5391e+00 3.5835e+00 1.2956e+00 2.6784e-01 7.1802e+02
94614 1.3840e-01 1.0995e-01 3.5846e+00 3.6344e+00 1.3143e+00 2.4798e-01 7.1939e+02
94797 1.3600e-01 1.1140e-01 3.6200e+00 3.6417e+00 1.3086e+00 2.7517e-01 7.2077e+02
94981 1.3800e-01 1.1080e-01 3.5887e+00 3.6155e+00 1.3234e+00 2.0641e-01 7.2214e+02
95165 1.3300e-01 1.1230e-01 3.5975e+00 3.5862e+00 1.3232e+00 1.7492e-01 7.2352e+02
95349 1.3060e-01 1.1177e-01 3.6295e+00 3.6510e+00 1.3585e+00 2.2151e-01 7.2489e+02
95534 1.3140e-01 1.1487e-01 3.6576e+00 3.6147e+00 1.3049e+00 1.8869e-01 7.2628e+02
95719 1.3240e-01 1.1335e-01 3.7395e+00 3.5921e+00 1.2537e+00 2.7025e-01 7.2766e+02
95904 1.3120e-01 1.1252e-01 3.7105e+00 3.6396e+00 1.2551e+00 3.0649e-01 7.2904e+02
96090 1.3000e-01 1.1010e-01 3.6916e+00 3.6283e+00 1.2373e+00 3.1655e-01 7.3043e+02
96276 1.3160e-01 1.1283e-01 3.6767e+00 3.5883e+00 1.3013e+00 3.6917e-01 7.3182e+02
96462 1.2940e-01 1.1210e-01 3.6422e+00 3.5576e+00 1.2661e+00 3.6725e-01 7.3322e+02
96649 1.3140e-01 1.1272e-01 3.6277e+00 3.5339e+00 1.2698e+00 3.7329e-01 7.3461e+02
96836 1.3040e-01 1.0993e-01 3.5625e+00 3.4934e+00 1.3059e+00 4.0129e-01 7.3601e+02
97024 1.3600e-01 1.1120e-01 3.5945e+00 3.4887e+00 1.3964e+00 4.4835e-01 7.3742e+02
97212 1.3300e-01 1.1075e-01 3.5115e+00 3.4849e+00 1.3536e+00 4.0737e-01 7.3883e+02
97400 1.3120e-01 1.0995e-01 3.4940e+00 3.4766e+00 1.3798e+00 4.3445e-01 7.4023e+02
97588 1.3540e-01 1.1208e-01 3.5239e+00 3.5205e+00 1.3680e+00 4.3174e-01 7.4164e+02
97777 1.3120e-01 1.0942e-01 3.5432e+00 3.5240e+00 1.3511e+00 3.9353e-01 7.4305e+02
97967 1.3220e-01 1.1152e-01 3.4762e+00 3.5421e+00 1.3574e+00 3.9185e-01 7.4447e+02
98157 1.3280e-01 1.1335e-01 3.4345e+00 3.6415e+00 1.3267e+00 3.7338e-01 7.4589e+02
98347 1.3340e-01 1.1238e-01 3.4261e+00 3.6141e+00 1.3358e+00 3.4631e-01 7.4731e+02
98537 1.3100e-01 1.1250e-01 3.3636e+00 3.6669e+00 1.3304e+00 3.4534e-01 7.4874e+02
